,CODE,sector,Code_Sector,Azimut,Longitude,Latitude,Hauteur,TILT_E 2G,TILT_E 3G
3515,11,3,11_3,320,-7.97377777,12.58566666,14,2,2
3516,28,3,28_3,320,-8.06133333,12.58861111,18.6,2,2
3517,30,3,30_3,320,-8.02996944,12.55463888,20,2,2
3518,61,3,61_3,320,-7.96211111,12.60497222,17.2,2,2
3519,77,3,77_3,320,-7.97288477,12.57560122,15,2,2
3520,124,3,124_3,320,-7.98922456,12.61300196,6.1,2,2
3521,158,3,158_3,320,-7.94022073,12.69040309,9.9,2,2
3522,170,3,170_3,320,-8.09158055,12.56119166,22.4,2,2
3523,178,3,178_3,320,-7.95516667,12.59205556,18,2,2
3524,206,3,206_3,320,-8.00060833,12.59960833,10.85,2,2
3525,1110,3,1110_3,320,-8.00640269,12.54600314,19.29,2,2
3526,1124,3,1124_3,320,-7.9166666,12.6608305,12,2,2
3527,1152,3,1152_3,320,-7.98044445,12.55811112,18.7,2,2
3528,1189,3,1189_3,320,-7.95913889,12.64447223,23,2,2
3529,1211,3,1211_3,320,-8.07839848,12.57814919,43.59,2,2
3530,1287,3,1287_3,320,-7.88383334,12.68347223,36,2,2
3531,1309,3,1309_3,320,-7.93172223,12.59338889,33.4,2,2
3532,1373,3,1373_3,320,-7.9595,12.67811112,33.4,2,2
3533,1216,3,1216_3,320,-7.95272223,12.66577778,20,2,2
3534,1385,3,1385_3,320,-7.93833334,12.61308334,42.4,2,2
3535,52,3,52_3,316,-7.97322222,12.59758333,21.4,2,2
3536,1236,3,1236_3,316,-7.97641667,12.61583334,22,2,2
3537,1080,3,1080_3,315,-8.08249722,12.55027777,24,2,2
3538,9,3,9_3,311,-7.9981388,12.6105,20.1,2,2
3539,134,3,134_3,310,-7.95071944,12.669,17,2,2
3540,136,3,136_3,310,-8.0091923,12.58291632,23.4,2,2
3541,194,3,194_3,310,-7.97230556,12.61302778,0,2,2
3542,1123,3,1123_3,310,-8.04786111,12.65058333,21.4,2,2
3543,1135,3,1135_3,310,-8.00538889,12.63724167,33.4,2,2
3544,1354,3,1354_3,310,-8.01355556,12.54969445,33.4,2,2
3545,431,3,431_3,310,-9.48581753,13.0430346,22.4,2,2
3546,1343,3,1343_3,310,-7.96116667,12.68608334,33.4,2,2
3547,4185,3,4185_3,310,-11.4588056,14.43416667,23.4,2,2
3548,1264,3,1264_3,305,-7.89772223,12.57205556,28,2,2
3549,29,3,29_3,305,-8.02696944,12.57925,13.5,2,2
3550,1219,3,1219_3,305,-8.03365686,12.54183368,27.4,2,2
3551,1229,3,1229_3,305,-7.96608049,12.61429944,26,2,2
3552,1257,3,1257_3,303,-8.03505556,12.59588889,42.4,2,2
3553,1198,3,1198_3,300,-8.01363756,12.67477698,17,2,2
3554,502,3,502_3,300,-7.56087904,12.87691977,34.45,2,2
3555,16,3,16_3,300,-8.02713888,12.68758055,12,2,2
3556,65,3,65_3,300,-8.02716666,12.59474722,15.75,2,2
3557,76,3,76_3,300,-7.91841753,12.67358553,16.76,2,2
3558,544,3,544_3,300,-8.24328669,12.80724846,21.6,2,2
3559,1066,3,1066_3,300,-8.0151388,12.6313305,0,2,2
3560,1071,3,1071_3,300,-7.98516667,12.61616667,9,2,2
3561,1118,3,1118_3,300,-7.98152673,12.71583624,27,2,2
3562,1191,3,1191_3,300,-7.98777778,12.60897223,21.4,2,2
3563,1368,3,1368_3,300,-7.99602778,12.58363889,33.4,2,2
3564,1381,3,1381_3,300,-7.97652778,12.56558334,33.4,2,2
3565,1059,3,1059_3,300,-8.11416667,12.77261111,30,2,2
3566,1181,3,1181_3,300,-7.91460834,12.52513334,33,2,2
3567,1284,3,1284_3,300,-8.04754723,12.60303612,33.4,2,2
3568,1307,3,1307_3,300,-7.94933334,12.59041667,33,2,2
3569,12,3,12_3,295,-7.94841667,12.57775,21.4,2,2
3570,50,3,50_3,290,-7.96335833,12.58,13.3,2,2
3571,574,3,574_3,290,-6.94583333,12.78833333,22.4,2,2
3572,1121,3,1121_3,290,-8.12044405,12.54050416,42.4,2,2
3573,1144,3,1144_3,290,-7.9662055,12.5921916,35,2,2
3574,1207,3,1207_3,290,-8.02713889,12.60400001,19,2,2
3575,1220,3,1220_3,290,-8.02233334,12.55866667,42.4,2,2
3576,1223,3,1223_3,290,-8.00463795,12.55245239,18.4,2,2
3577,1238,3,1238_3,290,-7.93688082,12.65480318,36,2,2
3578,1370,3,1370_3,290,-7.87266667,12.57586112,42.4,2,2
3579,1372,3,1372_3,290,-7.98336112,12.56313889,33.4,2,2
3580,422,3,422_3,290,-9.60643874,15.21855978,42.4,2,2
3581,1183,3,1183_3,290,-7.97008052,12.56672248,19,2,2
3582,1116,3,1116_3,288,-7.87830539,12.59927365,15.7,2,2
3583,1145,3,1145_3,288,-7.85705816,12.58208517,21.4,2,2
3584,100,3,100_3,285,-7.85633635,12.5934462,47,2,2
3585,1325,3,1325_3,285,-7.94425,12.58627778,34.7,2,2
3586,18,1,18_1,280,-8.01013888,12.64158055,14.8,2,2
3587,401,3,401_3,280,-11.4531361,14.45184597,26,2,2
3588,37,3,37_3,280,-7.92991666,12.60169166,20.25,2,2
3589,1101,3,1101_3,280,-7.94702952,12.6936106,16.45,2,2
3590,1131,3,1131_3,280,-8.05405369,12.56091334,45,2,2
3591,1159,3,1159_3,280,-7.97624666,12.65447426,19.4,2,2
3592,1168,3,1168_3,280,-7.92022397,12.69113567,19.9,2,2
3593,1179,3,1179_3,280,-7.92675,12.58111112,21,2,2
3594,1193,3,1193_3,280,-8.05797071,12.58150135,19.4,2,2
3595,1202,3,1202_3,280,-8.0050277,12.6318055,33.4,2,2
3596,4146,3,4146_3,280,-11.2348333,12.839,19.35,2,2
3597,1374,3,1374_3,280,-7.95308334,12.67572223,33.4,2,2
3598,1408,3,1408_3,280,-8.04144445,12.65875001,20,2,2
3599,1481,3,1481_3,280,-8.054027778,12.5710833,33.4,2,2
3600,55,3,55_3,277,-7.94352777,12.59221944,19.6,2,2
3601,41,3,41_3,275,-8.00186111,12.64069444,18.75,2,2
3602,1199,3,1199_3,275,-8.02225001,12.59627778,19.4,2,2
3603,1149,3,1149_3,273,-7.93855556,12.48830556,42,2,2
3604,1075,3,1075_3,272,-8.02952778,12.59975,10.1,2,2
3605,1,2,1_2,270,-8.05625,12.72605556,21.75,2,2
3606,49,3,49_3,270,-8.04158055,12.63633055,13.21,2,2
3607,89,2,89_2,270,-8.03766278,12.66444554,19.6,2,2
3608,109,3,109_3,270,-7.99469611,12.64521545,12.6,2,2
3609,195,2,195_2,270,-7.98330555,12.59838888,15.3,2,2
3610,252,3,252_3,270,-3.00379114,16.7841239,21,2,2
3611,1019,2,1019_2,270,-8.01616667,12.62116667,13,2,2
3612,1091,3,1091_3,270,-7.87988889,12.61805556,21.4,2,2
3613,1100,3,1100_3,270,-7.96369166,12.55421944,33,2,2
3614,1136,3,1136_3,270,-7.95852777,12.58855555,21,2,2
3615,1139,3,1139_3,270,-8.03418989,12.62733116,21,2,2
3616,1200,3,1200_3,270,-8.04775402,12.49094427,25,2,2
3617,1258,3,1258_3,270,-8.01980556,12.60108334,36,2,2
3618,4328,3,4328_3,270,-9.4910277,13.0298611,33.4,2,2
3619,4228,3,4228_3,270,-11.38572223,13.10077778,42.4,2,2
3620,1267,2,1267_2,270,-7.93116667,12.57647223,33.4,2,2
3621,1388,3,1388_3,270,-7.99555556,12.64219445,22.4,2,2
3622,1444,3,1444_3,270,-8.04216667,12.52061112,42.4,2,2
3623,4233,2,4233_2,270,-11.2249167,12.84158334,33.4,2,2
3624,152,3,152_3,268,-7.89925,12.59188889,21.6,2,2
3625,1265,3,1265_3,265,-7.90952778,12.56047223,33.4,2,2
3626,1305,3,1305_3,265,-7.98408334,12.61927778,42,2,2
3627,1323,3,1323_3,265,-7.95869167,12.59430834,33,2,2
3628,97,3,97_3,260,-7.9943333,12.6408055,13.67,2,2
3629,111,2,111_2,260,-7.9737777,12.6350277,18,2,2
3630,125,3,125_3,260,-8.02455556,12.65675,0,2,2
3631,551,3,551_3,260,-7.54899106,12.89242866,18.87,2,2
3632,1009,2,1009_2,260,-8.03560749,12.64205568,21.4,2,2
3633,1067,3,1067_3,260,-7.91328145,12.70052957,24,2,2
3634,1088,3,1088_3,260,-8.02288655,12.53419596,16.4,2,2
3635,1240,3,1240_3,260,-7.91694445,12.66875001,33,2,2
3636,1344,3,1344_3,260,-8.01775001,12.58991667,33.4,2,2
3637,1355,3,1355_3,260,-8.03130556,12.62288889,22.4,2,2
3638,4236,2,4236_2,260,-9.60302778,15.23513889,42.4,2,2
3639,437,3,437_3,260,-11.4277677,14.44229243,20,2,2
3640,1217,3,1217_3,260,-7.93025001,12.66602778,33.4,2,2
3641,1327,2,1327_2,260,-7.91238889,12.62283334,19,2,2
3642,1184,3,1184_3,255,-8.02229445,12.5425,19.29,2,2
3643,1402,3,1402_3,250,-7.84169445,12.61597223,22,2,2
3644,54,2,54_2,250,-7.97116978,12.66005762,15.22,2,2
3645,56,2,56_2,250,-7.95774722,12.67058055,18.16,2,2
3646,151,2,151_2,250,-7.99749538,12.56021874,12.2,2,2
3647,192,2,192_2,250,-7.96155261,12.60885936,13.45,2,2
3648,402,3,402_3,250,-11.4354042,14.44979066,22,2,2
3649,504,3,504_3,250,-7.55481002,12.86556506,20.5,2,2
3650,1011,2,1011_2,250,-8.06035773,12.54791758,19.7,2,2
3651,1152,2,1152_2,250,-7.98044445,12.55811112,18.7,2,2
3652,1231,3,1231_3,250,-7.97783334,12.63652778,12,2,2
3653,1243,3,1243_3,250,-8.00476291,12.57072557,34.59,2,2
3654,1360,3,1360_3,250,-7.99202778,12.57944445,33.4,2,2
3655,4295,3,4295_3,250,-9.49602778,13.03675001,42.4,2,2
3656,408,3,408_3,250,-11.4346827,14.43005185,20,2,2
3657,405,3,405_3,250,-10.5697463,15.11335548,38,2,2
3658,1224,3,1224_3,250,-8.02122223,12.58205556,27,2,2
3659,11,2,11_2,248,-7.97377777,12.58566666,14,2,2
3660,1057,3,1057_3,245,-7.93363566,12.51075393,16.29,2,2
3661,1436,3,1436_3,245,-7.8698333,12.5829444,20,2,2
3662,58,2,58_2,245,-8.0083305,12.6021083,15.4,2,2
3663,178,2,178_2,245,-7.95516667,12.59205556,18,2,2
3664,209,2,209_2,244,-7.96525,12.61783055,14.4,2,2
3665,53,2,53_2,244,-7.95399722,12.58644166,15.9,2,2
3666,172,2,172_2,240,-8.06121043,12.60070523,21,2,2
3667,443,2,443_2,240,-11.4520249,14.44244739,21,2,2
3668,515,3,515_3,240,-7.91174982,11.9943879,42.4,2,2
3669,446,2,446_2,240,-11.2364167,12.84688889,25,2,2
3670,19,3,19_3,240,-7.99980556,12.64569444,17.2,2,2
3671,21,2,21_2,240,-7.96919444,12.67727778,12,2,2
3672,27,2,27_2,240,-7.93008055,12.67319166,22,2,2
3673,113,2,113_2,240,-8.0538694,12.6011777,13,2,2
3674,170,2,170_2,240,-8.09158055,12.56119166,22.4,2,2
3675,194,2,194_2,240,-7.97230556,12.61302778,0,2,2
3676,436,3,436_3,240,-11.4441339,14.44952938,20,2,2
3677,441,3,441_3,240,-11.4342302,14.44089537,21,2,2
3678,480,3,480_3,240,-11.4403636,14.43083226,20,2,2
3679,486,3,486_3,240,-11.46275,14.44908333,18,2,2
3680,511,3,511_3,240,-6.98121438,12.77328493,42.4,2,2
3681,553,3,553_3,240,-7.58141932,12.84403778,21.29,2,2
3682,1021,2,1021_2,240,-8.04352778,12.63963889,11.16,2,2
3683,1028,3,1028_3,240,-8.04208333,12.66794444,10.2,2,2
3684,1170,3,1170_3,240,-7.90061,12.67394,21,2,2
3685,1189,2,1189_2,240,-7.95913889,12.64447223,23,2,2
3686,1210,2,1210_2,240,-8.06825,12.55661112,27.4,2,2
3687,1229,2,1229_2,240,-7.96608049,12.61429944,26,2,2
3688,1270,3,1270_3,240,-7.90694445,12.68705556,42.4,2,2
3689,1281,3,1281_3,240,-7.96422357,12.64876024,27.4,2,2
3690,1342,3,1342_3,240,-7.99794445,12.59550001,0,2,2
3691,1348,3,1348_3,240,-7.98688889,12.66250001,26.6,2,2
3692,1362,3,1362_3,240,-8.01611112,12.55691667,42.4,2,2
3693,1488,2,1488_2,240,-7.94419445,12.66586112,16,2,2
3694,438,3,438_3,240,-11.4412174,14.46322,20,2,2
3695,1356,3,1356_3,240,-8.00986112,12.59422223,33.4,2,2
3696,4058,3,4058_3,240,-11.4386944,14.44491667,0,2,2
3697,4082,3,4082_3,240,-11.4328889,14.45972223,21,2,2
3698,77,2,77_2,235,-7.97288477,12.57560122,15,2,2
3699,213,2,213_2,235,-7.96877458,12.57274877,12.9,2,2
3700,163,2,163_2,230,-8.06132392,12.5957471,12.7,2,2
3701,1084,2,1084_2,230,-7.9980829,12.67533187,14.5,2,2
3702,35,2,35_2,230,-8.04563888,12.62929166,15.3,2,2
3703,42,2,42_2,230,-8.00486111,12.64563889,12,2,2
3704,51,2,51_2,230,-7.93791667,12.66819444,17.08,2,2
3705,52,2,52_2,230,-7.97322222,12.59758333,21.4,2,2
3706,120,2,120_2,230,-8.03491667,12.58672222,13.95,2,2
3707,134,2,134_2,230,-7.95071944,12.669,17,2,2
3708,185,2,185_2,230,-7.97313889,12.59194444,10.25,2,2
3709,199,3,199_3,230,-7.95487914,12.57869344,9.4,2,2
3710,220,3,220_3,230,-7.92574722,12.57558055,16.54,2,2
3711,1050,2,1050_2,230,-7.9549136,12.66847242,10.25,2,2
3712,1071,2,1071_2,230,-7.98516667,12.61616667,9,2,2
3713,1092,3,1092_3,230,-7.83444444,12.58777778,21.4,2,2
3714,1093,3,1093_3,230,-7.9141388,12.5387222,18,2,2
3715,1115,2,1115_2,230,-7.89133056,12.68944445,45,2,2
3716,1221,2,1221_2,230,-8.01825,12.56563889,18.4,2,2
3717,1251,2,1251_2,230,-8.02708334,12.64066667,20.4,2,2
3718,1303,3,1303_3,230,-7.94194445,12.64883334,20.4,2,2
3719,4017,2,4017_2,230,-11.3935583,13.08174167,55,2,2
3720,1252,3,1252_3,230,-7.99544445,12.59063889,22.4,2,2
3721,1108,3,1108_3,230,-8.01386111,12.66027778,24,2,2
3722,510,2,510_2,230,-6.95623612,12.78316112,34,2,2
3723,1078,2,1078_2,230,-7.9505,12.64652778,18,2,2
3724,1235,2,1235_2,226,-7.94958334,12.58191667,18,2,2
3725,48,2,48_2,225,-7.99771944,12.64308055,14.7,2,2
3726,1158,2,1158_2,225,-7.99166667,12.55913889,18.79,2,2
3727,187,2,187_2,225,-8.01405556,12.59121944,13.2,2,2
3728,3,2,3_2,225,-8.0239166,12.6338611,42.4,2,2
3729,5,2,5_2,225,-7.97116666,12.65160833,21.75,2,2
3730,8,2,8_2,225,-7.99063889,12.64072222,20.82,2,2
3731,9,2,9_2,225,-7.9981388,12.6105,20.1,2,2
3732,13,2,13_2,225,-8.0169166,12.5953611,16.6,2,2
3733,20,2,20_2,225,-7.98138889,12.65777778,15.3,2,2
3734,22,2,22_2,225,-7.97002891,12.66463906,15.2,2,2
3735,34,2,34_2,225,-7.99091667,12.57447222,19.29,2,2
3736,39,2,39_2,225,-7.99483333,12.64338889,18,2,2
3737,40,3,40_3,225,-7.98138961,12.64569043,16.52,2,2
3738,44,2,44_2,225,-7.99922222,12.65363889,21.29,2,2
3739,45,2,45_2,225,-7.9961068,12.64649564,14.3,2,2
3740,60,2,60_2,225,-7.99271944,12.56349722,18.6,2,2
3741,66,2,66_2,225,-7.97994166,12.66696944,13.8,2,2
3742,69,2,69_2,225,-8.03705556,12.62944444,16.67,2,2
3743,72,2,72_2,225,-7.99209722,12.65749166,18.93,2,2
3744,73,2,73_2,225,-7.9853353,12.65132996,7.4,2,2
3745,75,2,75_2,225,-7.98138461,12.57866916,15.05,2,2
3746,99,2,99_2,225,-8.02158333,12.58616667,16.25,2,2
3747,107,2,107_2,225,-8.03847222,12.61266667,11.75,2,2
3748,112,2,112_2,225,-8.00375091,12.55780384,14,2,2
3749,116,2,116_2,225,-8.00302777,12.60566666,21,2,2
3750,117,2,117_2,225,-8.0596083,12.6289972,15.7,2,2
3751,121,2,121_2,225,-8.02658118,12.56474718,13.9,2,2
3752,126,2,126_2,225,-8.04286111,12.62525,13.35,2,2
3753,133,3,133_3,225,-8.02641667,12.61719444,17,2,2
3754,140,2,140_2,225,-8.00813888,12.56525,10.25,2,2
3755,144,2,144_2,225,-8.00602958,12.64052352,15,2,2
3756,148,2,148_2,225,-8.02652778,12.65291667,15.9,2,2
3757,149,2,149_2,225,-8.00019444,12.61763889,21.6,2,2
3758,186,3,186_3,225,-8.04058055,12.53155555,17.15,2,2
3759,215,2,215_2,225,-8.013,12.57166667,25,2,2
3760,216,2,216_2,225,-8.02455556,12.57030556,14.25,2,2
3761,221,2,221_2,225,-7.93897024,12.58255694,21.25,2,2
3762,237,2,237_2,225,-8.006,12.65177778,28,2,2
3763,238,2,238_2,225,-7.98905582,12.64963801,21,2,2
3764,241,2,241_2,225,-7.99183515,12.65428094,21.15,2,2
3765,1000,2,1000_2,225,-8.0306546,12.6351566,22.35,2,2
3766,1003,2,1003_2,225,-7.98625,12.63883055,15,2,2
3767,1006,2,1006_2,225,-7.97569444,12.66455556,45,2,2
3768,1008,2,1008_2,225,-8.04794444,12.61811111,12.9,2,2
3769,1041,2,1041_2,225,-7.96330556,12.66266667,13.72,2,2
3770,1047,2,1047_2,225,-7.93394,12.67081,14.9,2,2
3771,1060,2,1060_2,225,-8.0445,12.70966667,16.25,2,2
3772,1072,2,1072_2,225,-7.98525,12.56613889,10.2,2,2
3773,1104,2,1104_2,225,-7.97677778,12.65016667,12.4,2,2
3774,1138,2,1138_2,225,-7.98718889,12.56970833,22.5,2,2
3775,1153,2,1153_2,225,-8.015,12.58508334,19.4,2,2
3776,1174,2,1174_2,225,-7.92530502,12.63222525,22.4,2,2
3777,1204,2,1204_2,225,-8.04325,12.61927778,35,2,2
3778,1205,2,1205_2,225,-7.96475,12.67430556,35,2,2
3779,1232,2,1232_2,225,-7.97052778,12.63880556,42,2,2
3780,1245,2,1245_2,225,-7.91638889,12.6795,19,2,2
3781,1330,2,1330_2,225,-8.01161112,12.57711112,33.4,2,2
3782,1345,2,1345_2,225,-8.01083334,12.58927778,33.4,2,2
3783,1485,2,1485_2,225,-8.0257777,12.638,42.4,2,2
3784,4057,3,4057_3,225,-11.4079167,14.45669444,21,2,2
3785,1470,3,1470_3,225,-7.94950001,12.62577778,42.4,2,2
3786,80,2,80_2,225,-7.99919843,12.63985901,17.9,2,2
3787,166,2,166_2,225,-7.99716666,12.64508055,21,2,2
3788,227,2,227_2,225,-8.00802778,12.55586111,13.3,2,2
3789,231,2,231_2,225,-8.01602818,12.58013864,12.8,2,2
3790,1005,2,1005_2,225,-8.00383333,12.64205556,15.7,2,2
3791,1025,2,1025_2,225,-8.05121944,12.63313888,14.7,2,2
3792,1056,2,1056_2,225,-7.97947222,12.66175556,13.4,2,2
3793,1452,2,1452_2,225,-7.96516411,12.60961222,33.4,2,2
3794,1491,2,1491_2,225,-7.98888494,12.61866772,33,2,2
3795,1073,2,1073_2,222,-8.00380555,12.51494166,25,2,2
3796,1198,2,1198_2,220,-8.01363756,12.67477698,17,2,2
3797,14,2,14_2,220,-7.94775,12.5403888,24.6,2,2
3798,17,2,17_2,220,-8.00094166,12.63519166,23.9,2,2
3799,24,2,24_2,220,-7.95350555,12.60938611,16.35,2,2
3800,26,2,26_2,220,-7.94777778,12.67497222,21,2,2
3801,28,2,28_2,220,-8.06133333,12.58861111,18.6,2,2
3802,43,2,43_2,220,-8.01836111,12.65294444,15.86,2,2
3803,59,2,59_2,220,-7.93991667,12.68205556,16.42,2,2
3804,62,2,62_2,220,-7.9306233,12.5226156,30,2,2
3805,70,2,70_2,220,-8.03266667,12.63925,17,2,2
3806,79,2,79_2,220,-7.93166667,12.68158333,15.9,2,2
3807,93,3,93_3,220,-7.93488888,12.58041666,18.75,2,2
3808,127,3,127_3,220,-7.9053055,12.6081083,21.29,2,2
3809,129,2,129_2,220,-7.95600833,12.65071388,13.85,2,2
3810,155,2,155_2,220,-8.06477777,12.57835833,19.84,2,2
3811,198,3,198_3,220,-7.99933352,12.55044278,12.7,2,2
3812,1001,2,1001_2,220,-8.01358055,12.63666666,17.2,2,2
3813,1024,2,1024_2,220,-8.0505,12.626,16.08,2,2
3814,1029,2,1029_2,220,-8.05871666,12.60696944,9.7,2,2
3815,1033,2,1033_2,220,-7.9263883,12.67758342,13.48,2,2
3816,1037,2,1037_2,220,-7.93205555,12.68735833,14.4,2,2
3817,1042,2,1042_2,220,-7.92452778,12.68497222,18,2,2
3818,1043,2,1043_2,220,-7.89047062,12.67711251,23,2,2
3819,1063,2,1063_2,220,-7.94645337,12.65480537,18,2,2
3820,1066,2,1066_2,220,-8.0151388,12.6313305,0,2,2
3821,1074,2,1074_2,220,-8.048997222,12.60727778,18.7,2,2
3822,1080,2,1080_2,220,-8.08249722,12.55027777,24,2,2
3823,1094,3,1094_3,220,-7.90974988,12.51513933,18,2,2
3824,1133,3,1133_3,220,-8.01263889,12.53680556,21,2,2
3825,1185,2,1185_2,220,-8.02452539,12.51986423,20.35,2,2
3826,1382,2,1382_2,220,-7.9203055,12.6015278,42.4,2,2
3827,1226,2,1226_2,220,-7.92625001,12.59575,19,2,2
3828,439,3,439_3,220,-11.4245101,14.46107349,21,2,2
3829,1361,2,1361_2,218,-8.02930556,12.58352778,33.4,2,2
3830,50,2,50_2,215,-7.96335833,12.58,13.3,2,2
3831,161,2,161_2,215,-7.95705556,12.61030278,16.4,2,2
3832,1214,2,1214_2,215,-8.01502778,12.625875,19,2,2
3833,1147,3,1147_3,214,-7.88294444,12.65405555,33,2,2
3834,236,2,236_2,213,-7.96608162,12.60152932,18.45,2,2
3835,1315,2,1315_2,210,-7.99397223,12.66800001,21.4,2,2
3836,4259,2,4259_2,210,-11.36886112,13.07097223,57.4,2,2
3837,503,3,503_3,210,-7.56052152,12.86276054,13.25,2,2
3838,4,2,4_2,210,-8.0098611,12.6479722,17.15,2,2
3839,29,2,29_2,210,-8.02696944,12.57925,13.5,2,2
3840,104,2,104_2,210,-8.02072222,12.64319444,13.64,2,2
3841,147,3,147_3,210,-8.03244444,12.64838889,20.45,2,2
3842,1015,3,1015_3,210,-8.04131944,12.62740277,9.75,2,2
3843,1139,2,1139_2,210,-8.03418989,12.62733116,21,2,2
3844,1202,2,1202_2,210,-8.0050277,12.6318055,33.4,2,2
3845,1259,3,1259_3,210,-8.03941667,12.61616667,22,2,2
3846,184,2,184_2,210,-7.97780468,12.58332296,11,2,2
3847,533,2,533_2,210,-8.41583754,11.94373204,42.4,2,2
3848,1343,2,1343_2,210,-7.96116667,12.68608334,33.4,2,2
3849,1264,2,1264_2,209,-7.89772223,12.57205556,28,2,2
3850,160,2,160_2,208,-7.9529166,12.6042222,14.1,2,2
3851,1151,3,1151_3,205,-7.90765833,12.57754166,18,2,2
3852,1326,2,1326_2,205,-8.02777778,12.58805556,22.76,2,2
3853,84,2,84_2,204,-7.97594521,12.60863614,17.2,2,2
3854,4006,2,4006_2,200,-9.47555556,13.03722223,21,2,2
3855,1059,2,1059_2,200,-8.11416667,12.77261111,30,2,2
3856,30,2,30_2,200,-8.02996944,12.55463888,20,2,2
3857,36,2,36_2,200,-7.99346944,12.55421944,21.5,2,2
3858,136,2,136_2,200,-8.0091923,12.58291632,23.4,2,2
3859,158,2,158_2,200,-7.94022073,12.69040309,9.9,2,2
3860,169,2,169_2,200,-8.06872222,12.56727778,18,2,2
3861,171,3,171_3,200,-7.9320277,12.6606944,30,2,2
3862,181,2,181_2,200,-7.99461111,12.608,21.2,2,2
3863,206,2,206_2,200,-8.00060833,12.59960833,10.85,2,2
3864,544,2,544_2,200,-8.24328669,12.80724846,21.6,2,2
3865,1022,2,1022_2,200,-8.03266667,12.63052778,11.16,2,2
3866,1110,2,1110_2,200,-8.00640269,12.54600314,19.29,2,2
3867,1118,2,1118_2,200,-7.98152673,12.71583624,27,2,2
3868,1124,2,1124_2,200,-7.9166666,12.6608305,12,2,2
3869,1157,2,1157_2,200,-8.01391667,12.65052778,17.85,2,2
3870,1236,2,1236_2,200,-7.97641667,12.61583334,22,2,2
3871,1253,2,1253_2,200,-7.97808334,12.64413889,22.4,2,2
3872,1287,2,1287_2,200,-7.88383334,12.68347223,36,2,2
3873,1373,2,1373_2,200,-7.9595,12.67811112,33.4,2,2
3874,4234,2,4234_2,200,-9.48091667,13.03016667,42,2,2
3875,572,3,572_3,200,-7.54044444,12.895,19.79,2,2
3876,132,2,132_2,200,-7.98325,12.57294444,14.7,2,2
3877,1457,3,1457_3,200,-7.9828888,12.6043333,32.4,2,2
3878,217,2,217_2,195,-7.93716666,12.60219166,14.8,2,2
3879,1075,2,1075_2,195,-8.02952778,12.59975,10.1,2,2
3880,1121,2,1121_2,195,-8.12044405,12.54050416,42.4,2,2
3881,1273,2,1273_2,195,-7.93751945,12.56313889,40,2,2
3882,1227,2,1227_2,191,-7.92533334,12.60466667,34.59,2,2
3883,38,2,38_2,190,-7.98821944,12.62202777,19,2,2
3884,114,3,114_3,190,-7.92083657,12.6284415,14,2,2
3885,1123,2,1123_2,190,-8.04786111,12.65058333,21.4,2,2
3886,1220,2,1220_2,190,-8.02233334,12.55866667,42.4,2,2
3887,1223,2,1223_2,190,-8.00463795,12.55245239,18.4,2,2
3888,1237,2,1237_2,190,-8.0284166,12.6263333,22.4,2,2
3889,1354,2,1354_2,190,-8.01355556,12.54969445,33.4,2,2
3890,1372,2,1372_2,190,-7.98336112,12.56313889,33.4,2,2
3891,431,2,431_2,190,-9.48581753,13.0430346,22.4,2,2
3892,4185,2,4185_2,190,-11.4588056,14.43416667,23.4,2,2
3893,1116,2,1116_2,185,-7.87830539,12.59927365,15.7,2,2
3894,1145,2,1145_2,185,-7.85705816,12.58208517,21.4,2,2
3895,502,2,502_2,180,-7.56087904,12.87691977,34.45,2,2
3896,4228,2,4228_2,180,-11.38572223,13.10077778,42.4,2,2
3897,162,2,162_2,180,-7.93894166,12.67469166,10.2,2,2
3898,168,2,168_2,180,-7.98066666,12.65291666,12.8,2,2
3899,252,2,252_2,180,-3.00379114,16.7841239,21,2,2
3900,1101,2,1101_2,180,-7.94702952,12.6936106,16.45,2,2
3901,1149,2,1149_2,180,-7.93855556,12.48830556,42,2,2
3902,1191,2,1191_2,180,-7.98777778,12.60897223,21.4,2,2
3903,1207,2,1207_2,180,-8.02713889,12.60400001,19,2,2
3904,1211,2,1211_2,180,-8.07839848,12.57814919,43.59,2,2
3905,1219,2,1219_2,180,-8.03365686,12.54183368,27.4,2,2
3906,1255,2,1255_2,180,-8.00767223,12.66183056,18,2,2
3907,1284,2,1284_2,180,-8.04754723,12.60303612,33.4,2,2
3908,1305,2,1305_2,180,-7.98408334,12.61927778,42,2,2
3909,1325,2,1325_2,180,-7.94425,12.58627778,34.7,2,2
3910,1181,2,1181_2,180,-7.91460834,12.52513334,33,2,2
3911,413,2,413_2,180,-9.18752976,14.54329413,37.4,2,2
3912,521,2,521_2,180,-8.03493382,13.57098114,42.4,2,2
3913,1216,2,1216_2,180,-7.95272223,12.66577778,20,2,2
3914,1374,2,1374_2,180,-7.95308334,12.67572223,33.4,2,2
3915,1388,2,1388_2,180,-7.99555556,12.64219445,22.4,2,2
3916,55,2,55_2,177,-7.94352777,12.59221944,19.6,2,2
3917,65,2,65_2,175,-8.02716666,12.59474722,15.75,2,2
3918,1385,2,1385_2,175,-7.93833334,12.61308334,42.4,2,2
3919,1059,1,1059_1,170,-8.11416667,12.77261111,30,2,2
3920,401,2,401_2,170,-11.4531361,14.45184597,26,2,2
3921,422,2,422_2,170,-9.60643874,15.21855978,42.4,2,2
